Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,BioSampleModel,Collection_Date,doi_results,PMIDs,RunCount,replicate,geo_location,growth_conditions,sample_conditions,genotype,geo_location_missing,growth_conditions_missing,sample_conditions_missing,genotype_missing,replicate_missing
SRR10201525,RNA-Seq,300,4498800000,PRJNA573296,SAMN12869227,1475166642,HUAZHONG AGRICULTURE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX6921667,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2020-10-01T00:00:00Z,210 SCB,SRP223041,2019-09-30T04:17:00Z,1.0,Plant,,,,45,,China: hubei| China| Asia,,fruit| 210 days after flowering,Citrus sinensis L. Osbeck,False,True,False,False,True
SRR10201912,RNA-Seq,300,5315232900,PRJNA573296,SAMN12869227,1728893526,HUAZHONG AGRICULTURE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX6922054,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2020-10-01T00:00:00Z,210 SCB,SRP223041,2019-09-30T07:27:00Z,1.0,Plant,,,,45,,China: hubei| China| Asia,,fruit| 210 days after flowering,Citrus sinensis L. Osbeck,False,True,False,False,True
SRR10201942,RNA-Seq,300,6027797100,PRJNA573296,SAMN12869227,1973426612,HUAZHONG AGRICULTURE UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX6922084,Illumina HiSeq 4000,PAIRED,RANDOM,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2020-10-01T00:00:00Z,210 SCB,SRP223041,2019-09-30T08:26:00Z,1.0,Plant,,,,45,,China: hubei| China| Asia,,fruit| 210 days after flowering,Citrus sinensis L. Osbeck,False,True,False,False,True
SRR10762768,RNA-Seq,299,12647513890,PRJNA597410,SAMN13675173,3886906083,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7436974,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2019-12-24T00:00:00Z,SNO-3,SRP238656,2019-12-24T07:38:00Z,1.0,Plant,,"[{""link"": ""https://pubs.acs.org/doi/abs/10.1021/acs.jafc.1c03766"", ""doi"": ""10.1021/acs"", ""status"": ""success""}, {""link"": ""https://link.springer.com/article/10.1186/s12864-024-10445-5"", ""doi"": ""10.1186/s12864-024-10445-5"", ""status"": ""success""}]",,6,replicate = biological replicate 3,China:Wuhan| China| Asia,,juice sacs| 130-140 days post anthesis| 14| juice sacs,seika navel orange,False,True,False,False,False
SRR10762769,RNA-Seq,298,7622695798,PRJNA597410,SAMN13675172,2264445234,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7436973,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2019-12-24T00:00:00Z,SNO-2,SRP238656,2019-12-24T07:37:00Z,1.0,Plant,,"[{""link"": ""https://pubs.acs.org/doi/abs/10.1021/acs.jafc.1c03766"", ""doi"": ""10.1021/acs"", ""status"": ""success""}, {""link"": ""https://link.springer.com/article/10.1186/s12864-024-10445-5"", ""doi"": ""10.1186/s12864-024-10445-5"", ""status"": ""success""}]",,6,replicate = biological replicate 2,China:Wuhan| China| Asia,,juice sacs| 130-140 days post anthesis| 14| juice sacs,seika navel orange,False,True,False,False,False
SRR10762770,RNA-Seq,299,7865103770,PRJNA597410,SAMN13675171,2407089752,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7436972,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2019-12-24T00:00:00Z,SNO-1,SRP238656,2019-12-24T07:40:00Z,1.0,Plant,,"[{""link"": ""https://pubs.acs.org/doi/abs/10.1021/acs.jafc.1c03766"", ""doi"": ""10.1021/acs"", ""status"": ""success""}, {""link"": ""https://link.springer.com/article/10.1186/s12864-024-10445-5"", ""doi"": ""10.1186/s12864-024-10445-5"", ""status"": ""success""}]",,6,replicate = biological replicate 1,China:Wuhan| China| Asia,,juice sacs| 130-140 days post anthesis| 14| juice sacs,seika navel orange,False,True,False,False,False
SRR10762771,RNA-Seq,302,6697387258,PRJNA597410,SAMN13675170,2814128698,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7436971,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2019-12-24T00:00:00Z,CNO-3,SRP238656,2019-12-24T08:11:00Z,1.0,Plant,,"[{""link"": ""https://pubs.acs.org/doi/abs/10.1021/acs.jafc.1c03766"", ""doi"": ""10.1021/acs"", ""status"": ""success""}, {""link"": ""https://link.springer.com/article/10.1186/s12864-024-10445-5"", ""doi"": ""10.1186/s12864-024-10445-5"", ""status"": ""success""}]",,6,replicate = biological replicate 3,China:Wuhan| China| Asia,,juice sacs| 130-140 days post anthesis| 14| juice sacs,cara cara navel orange,False,True,False,False,False
SRR10762772,RNA-Seq,302,5955448758,PRJNA597410,SAMN13675169,2532349883,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7436970,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2019-12-24T00:00:00Z,CNO-2,SRP238656,2019-12-24T07:38:00Z,1.0,Plant,,"[{""link"": ""https://pubs.acs.org/doi/abs/10.1021/acs.jafc.1c03766"", ""doi"": ""10.1021/acs"", ""status"": ""success""}, {""link"": ""https://link.springer.com/article/10.1186/s12864-024-10445-5"", ""doi"": ""10.1186/s12864-024-10445-5"", ""status"": ""success""}]",,6,replicate = biological replicate 2,China:Wuhan| China| Asia,,juice sacs| 130-140 days post anthesis| 14| juice sacs,cara cara navel orange,False,True,False,False,False
SRR10762773,RNA-Seq,302,7937161886,PRJNA597410,SAMN13675168,3351531408,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7436969,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2019-12-24T00:00:00Z,CNO-1,SRP238656,2019-12-24T07:41:00Z,1.0,Plant,,"[{""link"": ""https://pubs.acs.org/doi/abs/10.1021/acs.jafc.1c03766"", ""doi"": ""10.1021/acs"", ""status"": ""success""}, {""link"": ""https://link.springer.com/article/10.1186/s12864-024-10445-5"", ""doi"": ""10.1186/s12864-024-10445-5"", ""status"": ""success""}]",,6,replicate = biological replicate 1,China:Wuhan| China| Asia,,juice sacs| 130-140 days post anthesis| 14| juice sacs,cara cara navel orange,False,True,False,False,False
SRR12566272,RNA-Seq,300,6549816900,PRJNA660790,SAMN15961380,2009657685,UNIVERSITY OF FLORIDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9054475,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Citrus,ILLUMINA,2021-04-21T00:00:00Z,V5_2,SRP279640,2020-09-01T17:59:00Z,1.0,Plant,,"[{""link"": ""https://link.springer.com/article/10.1007/s11103-021-01154-8"", ""doi"": ""10.1007/s11103-021-01154-8"", ""status"": ""success""}]",,16,,"USA: Florida\, Lake Alfred| USA| North America",,leaf| V5| 1 year| replicate 2,Valencia,False,True,False,False,True
SRR12566273,RNA-Seq,300,6245580000,PRJNA660790,SAMN15961379,1894123634,UNIVERSITY OF FLORIDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9054474,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Citrus,ILLUMINA,2021-04-21T00:00:00Z,V5_1,SRP279640,2020-09-01T17:56:00Z,1.0,Plant,,"[{""link"": ""https://link.springer.com/article/10.1007/s11103-021-01154-8"", ""doi"": ""10.1007/s11103-021-01154-8"", ""status"": ""success""}]",,16,,"USA: Florida\, Lake Alfred| USA| North America",,leaf| V5| 1 year| replicate 1,Valencia,False,True,False,False,True
SRR12566274,RNA-Seq,300,6333611100,PRJNA660790,SAMN15961378,1918744959,UNIVERSITY OF FLORIDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9054473,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Citrus,ILLUMINA,2021-04-21T00:00:00Z,V4_4,SRP279640,2020-09-01T17:52:00Z,1.0,Plant,,"[{""link"": ""https://link.springer.com/article/10.1007/s11103-021-01154-8"", ""doi"": ""10.1007/s11103-021-01154-8"", ""status"": ""success""}]",,16,,"USA: Florida\, Lake Alfred| USA| North America",,leaf| V4| 1 year| replicate 4,Valencia,False,True,False,False,True
SRR12566275,RNA-Seq,300,7657808100,PRJNA660790,SAMN15961377,2349269426,UNIVERSITY OF FLORIDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9054472,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Citrus,ILLUMINA,2021-04-21T00:00:00Z,V4_3,SRP279640,2020-09-01T18:00:00Z,1.0,Plant,,"[{""link"": ""https://link.springer.com/article/10.1007/s11103-021-01154-8"", ""doi"": ""10.1007/s11103-021-01154-8"", ""status"": ""success""}]",,16,,"USA: Florida\, Lake Alfred| USA| North America",,leaf| V4| 1 year| replicate 3,Valencia,False,True,False,False,True
SRR12566276,RNA-Seq,300,6887258400,PRJNA660790,SAMN15961376,2108304428,UNIVERSITY OF FLORIDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9054471,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Citrus,ILLUMINA,2021-04-21T00:00:00Z,V4_2,SRP279640,2020-09-01T17:54:00Z,1.0,Plant,,"[{""link"": ""https://link.springer.com/article/10.1007/s11103-021-01154-8"", ""doi"": ""10.1007/s11103-021-01154-8"", ""status"": ""success""}]",,16,,"USA: Florida\, Lake Alfred| USA| North America",,leaf| V4| 1 year| replicate 2,Valencia,False,True,False,False,True
SRR12566277,RNA-Seq,300,7092678300,PRJNA660790,SAMN15961375,2159670385,UNIVERSITY OF FLORIDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9054470,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Citrus,ILLUMINA,2021-04-21T00:00:00Z,V4_1,SRP279640,2020-09-01T17:53:00Z,1.0,Plant,,"[{""link"": ""https://link.springer.com/article/10.1007/s11103-021-01154-8"", ""doi"": ""10.1007/s11103-021-01154-8"", ""status"": ""success""}]",,16,,"USA: Florida\, Lake Alfred| USA| North America",,leaf| V4| 1 year| replicate 1,Valencia,False,True,False,False,True
SRR12566278,RNA-Seq,300,6150156000,PRJNA660790,SAMN15961374,1871761335,UNIVERSITY OF FLORIDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9054469,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Citrus,ILLUMINA,2021-04-21T00:00:00Z,V3_4,SRP279640,2020-09-01T17:56:00Z,1.0,Plant,,"[{""link"": ""https://link.springer.com/article/10.1007/s11103-021-01154-8"", ""doi"": ""10.1007/s11103-021-01154-8"", ""status"": ""success""}]",,16,,"USA: Florida\, Lake Alfred| USA| North America",,leaf| V3| 1 year| replicate 4,Valencia,False,True,False,False,True
SRR12566279,RNA-Seq,300,7351316400,PRJNA660790,SAMN15961373,2244619202,UNIVERSITY OF FLORIDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9054468,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Citrus,ILLUMINA,2021-04-21T00:00:00Z,V3_3,SRP279640,2020-09-01T17:54:00Z,1.0,Plant,,"[{""link"": ""https://link.springer.com/article/10.1007/s11103-021-01154-8"", ""doi"": ""10.1007/s11103-021-01154-8"", ""status"": ""success""}]",,16,,"USA: Florida\, Lake Alfred| USA| North America",,leaf| V3| 1 year| replicate 3,Valencia,False,True,False,False,True
SRR12566280,RNA-Seq,300,7174713300,PRJNA660790,SAMN15961386,2181649552,UNIVERSITY OF FLORIDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9054467,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Citrus,ILLUMINA,2021-04-21T00:00:00Z,V6_4,SRP279640,2020-09-01T17:57:00Z,1.0,Plant,,"[{""link"": ""https://link.springer.com/article/10.1007/s11103-021-01154-8"", ""doi"": ""10.1007/s11103-021-01154-8"", ""status"": ""success""}]",,16,,"USA: Florida\, Lake Alfred| USA| North America",,leaf| V6| 1 year| replicate 4,Valencia,False,True,False,False,True
SRR12566281,RNA-Seq,300,7255976700,PRJNA660790,SAMN15961385,2197556774,UNIVERSITY OF FLORIDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9054466,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Citrus,ILLUMINA,2021-04-21T00:00:00Z,V6_3,SRP279640,2020-09-01T17:56:00Z,1.0,Plant,,"[{""link"": ""https://link.springer.com/article/10.1007/s11103-021-01154-8"", ""doi"": ""10.1007/s11103-021-01154-8"", ""status"": ""success""}]",,16,,"USA: Florida\, Lake Alfred| USA| North America",,leaf| V6| 1 year| replicate 3,Valencia,False,True,False,False,True
SRR12566286,RNA-Seq,300,7235766300,PRJNA660790,SAMN15961372,2198462253,UNIVERSITY OF FLORIDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9054461,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Citrus,ILLUMINA,2021-04-21T00:00:00Z,V3_2,SRP279640,2020-09-01T17:54:00Z,1.0,Plant,,"[{""link"": ""https://link.springer.com/article/10.1007/s11103-021-01154-8"", ""doi"": ""10.1007/s11103-021-01154-8"", ""status"": ""success""}]",,16,,"USA: Florida\, Lake Alfred| USA| North America",,leaf| V3| 1 year| replicate 2,Valencia,False,True,False,False,True
SRR12566287,RNA-Seq,300,7514868900,PRJNA660790,SAMN15961371,2272945710,UNIVERSITY OF FLORIDA,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9054460,Illumina NovaSeq 6000,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Citrus,ILLUMINA,2021-04-21T00:00:00Z,V3_1,SRP279640,2020-09-01T17:52:00Z,1.0,Plant,,"[{""link"": ""https://link.springer.com/article/10.1007/s11103-021-01154-8"", ""doi"": ""10.1007/s11103-021-01154-8"", ""status"": ""success""}]",,16,,"USA: Florida\, Lake Alfred| USA| North America",,leaf| V3| 1 year| replicate 1,Valencia,False,True,False,False,True
SRR12587885,RNA-Seq,300,10963164600,PRJNA612768,SAMN16056346,4254293312,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9074495,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-01-18T00:00:00Z,OR_RNA,SRP280058,2020-09-04T03:02:00Z,1.0,Plant,,"[{""link"": ""https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1009316"", ""doi"": ""10.1371/journal.pgen.1009316"", ""status"": ""success""}, {""link"": ""https://www.jpmb-gabit.ir/&url=http:/www.jpmb-gabit.ir/article_709799.html"", ""doi"": ""TIMEOUT"", ""status"": ""failed""}, {""link"": ""https://link.springer.com/article/10.1186/s12864-024-10445-5"", ""doi"": ""10.1186/s12864-024-10445-5"", ""status"": ""success""}, {""link"": ""https://link.springer.com/article/10.1007/s12042-024-09362-4"", ""doi"": ""10.1007/s12042-024-09362-4"", ""status"": ""success""}]",,18,,China| China| Asia,,root| mature,SWO,False,True,False,False,True
SRR12587886,RNA-Seq,300,9477819300,PRJNA612768,SAMN16056346,3637652716,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9074494,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-01-18T00:00:00Z,OR_RNA,SRP280058,2020-09-04T02:59:00Z,1.0,Plant,,"[{""link"": ""https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1009316"", ""doi"": ""10.1371/journal.pgen.1009316"", ""status"": ""success""}, {""link"": ""https://www.jpmb-gabit.ir/&url=http:/www.jpmb-gabit.ir/article_709799.html"", ""doi"": ""TIMEOUT"", ""status"": ""failed""}, {""link"": ""https://link.springer.com/article/10.1186/s12864-024-10445-5"", ""doi"": ""10.1186/s12864-024-10445-5"", ""status"": ""success""}, {""link"": ""https://link.springer.com/article/10.1007/s12042-024-09362-4"", ""doi"": ""10.1007/s12042-024-09362-4"", ""status"": ""success""}]",,18,,China| China| Asia,,root| mature,SWO,False,True,False,False,True
SRR12587887,RNA-Seq,300,7603951500,PRJNA612768,SAMN16056346,2943349894,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9074493,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-01-18T00:00:00Z,OR_RNA,SRP280058,2020-09-04T02:54:00Z,1.0,Plant,,"[{""link"": ""https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1009316"", ""doi"": ""10.1371/journal.pgen.1009316"", ""status"": ""success""}, {""link"": ""https://www.jpmb-gabit.ir/&url=http:/www.jpmb-gabit.ir/article_709799.html"", ""doi"": ""TIMEOUT"", ""status"": ""failed""}, {""link"": ""https://link.springer.com/article/10.1186/s12864-024-10445-5"", ""doi"": ""10.1186/s12864-024-10445-5"", ""status"": ""success""}, {""link"": ""https://link.springer.com/article/10.1007/s12042-024-09362-4"", ""doi"": ""10.1007/s12042-024-09362-4"", ""status"": ""success""}]",,18,,China| China| Asia,,root| mature,SWO,False,True,False,False,True
SRR12587972,RNA-Seq,300,11943293400,PRJNA612768,SAMN16056571,4614129759,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9074582,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-01-18T00:00:00Z,OY_RNA,SRP280058,2020-09-04T05:13:00Z,1.0,Plant,,"[{""link"": ""https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1009316"", ""doi"": ""10.1371/journal.pgen.1009316"", ""status"": ""success""}, {""link"": ""https://www.jpmb-gabit.ir/&url=http:/www.jpmb-gabit.ir/article_709799.html"", ""doi"": ""TIMEOUT"", ""status"": ""failed""}, {""link"": ""https://link.springer.com/article/10.1186/s12864-024-10445-5"", ""doi"": ""10.1186/s12864-024-10445-5"", ""status"": ""success""}, {""link"": ""https://link.springer.com/article/10.1007/s12042-024-09362-4"", ""doi"": ""10.1007/s12042-024-09362-4"", ""status"": ""success""}]",,18,,China| China| Asia,,leaf| mature,SWO,False,True,False,False,True
SRR12587973,RNA-Seq,300,7878981300,PRJNA612768,SAMN16056571,3063649613,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9074581,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-01-18T00:00:00Z,OY_RNA,SRP280058,2020-09-04T05:08:00Z,1.0,Plant,,"[{""link"": ""https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1009316"", ""doi"": ""10.1371/journal.pgen.1009316"", ""status"": ""success""}, {""link"": ""https://www.jpmb-gabit.ir/&url=http:/www.jpmb-gabit.ir/article_709799.html"", ""doi"": ""TIMEOUT"", ""status"": ""failed""}, {""link"": ""https://link.springer.com/article/10.1186/s12864-024-10445-5"", ""doi"": ""10.1186/s12864-024-10445-5"", ""status"": ""success""}, {""link"": ""https://link.springer.com/article/10.1007/s12042-024-09362-4"", ""doi"": ""10.1007/s12042-024-09362-4"", ""status"": ""success""}]",,18,,China| China| Asia,,leaf| mature,SWO,False,True,False,False,True
SRR12587974,RNA-Seq,300,7622063100,PRJNA612768,SAMN16056571,2972951518,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9074580,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2021-01-18T00:00:00Z,OY_RNA,SRP280058,2020-09-04T05:08:00Z,1.0,Plant,,"[{""link"": ""https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1009316"", ""doi"": ""10.1371/journal.pgen.1009316"", ""status"": ""success""}, {""link"": ""https://www.jpmb-gabit.ir/&url=http:/www.jpmb-gabit.ir/article_709799.html"", ""doi"": ""TIMEOUT"", ""status"": ""failed""}, {""link"": ""https://link.springer.com/article/10.1186/s12864-024-10445-5"", ""doi"": ""10.1186/s12864-024-10445-5"", ""status"": ""success""}, {""link"": ""https://link.springer.com/article/10.1007/s12042-024-09362-4"", ""doi"": ""10.1007/s12042-024-09362-4"", ""status"": ""success""}]",,18,,China| China| Asia,,leaf| mature,SWO,False,True,False,False,True
SRR31593879,RNA-Seq,300,12437945400,PRJNA1193316,SAMN45138269,8264164481,CHONGQING ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX26958730,Illumina NovaSeq 6000,PAIRED,PCR,TRANSCRIPTOMIC,Citrus reticulata,ILLUMINA,2024-12-04T00:00:00Z,CK45-1,SRP549176,2024-12-04T00:38:00Z,1.0,Plant,2022-11-14,,,27,biological replicate 1,China:Chongqing| China| Asia,,fruit peel| not collected| not collected| Citrus 10,not applicable,False,True,True,True,False
SRR31593880,RNA-Seq,300,7547864400,PRJNA1193316,SAMN45138268,5050941042,CHONGQING ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX26958729,Illumina NovaSeq 6000,PAIRED,PCR,TRANSCRIPTOMIC,Citrus reticulata,ILLUMINA,2024-12-04T00:00:00Z,ETH15-3,SRP549176,2024-12-04T00:33:00Z,1.0,Plant,2022-10-15,,,27,biological replicate 3,China:Chongqing| China| Asia,,fruit peel| not collected| not collected| Citrus 9,not applicable,False,True,True,True,False
SRR31593881,RNA-Seq,300,8616975000,PRJNA1193316,SAMN45138267,5906056217,CHONGQING ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX26958728,Illumina NovaSeq 6000,PAIRED,PCR,TRANSCRIPTOMIC,Citrus reticulata,ILLUMINA,2024-12-04T00:00:00Z,ETH15-2,SRP549176,2024-12-04T00:36:00Z,1.0,Plant,2022-10-15,,,27,biological replicate 2,China:Chongqing| China| Asia,,fruit peel| not collected| not collected| Citrus 8,not applicable,False,True,True,True,False
SRR31593882,RNA-Seq,300,7970414700,PRJNA1193316,SAMN45138266,5364934591,CHONGQING ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX26958727,Illumina NovaSeq 6000,PAIRED,PCR,TRANSCRIPTOMIC,Citrus reticulata,ILLUMINA,2024-12-04T00:00:00Z,ETH15-1,SRP549176,2024-12-04T00:30:00Z,1.0,Plant,2022-10-15,,,27,biological replicate 1,China:Chongqing| China| Asia,,fruit peel| not collected| not collected| Citrus 7,not applicable,False,True,True,True,False
SRR31593883,RNA-Seq,300,9635516700,PRJNA1193316,SAMN45138265,6462030498,CHONGQING ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX26958726,Illumina NovaSeq 6000,PAIRED,PCR,TRANSCRIPTOMIC,Citrus reticulata,ILLUMINA,2024-12-04T00:00:00Z,GA15-3,SRP549176,2024-12-04T00:31:00Z,1.0,Plant,2022-10-15,,,27,biological replicate 3,China:Chongqing| China| Asia,,fruit peel| not collected| not collected| Citrus 6,not applicable,False,True,True,True,False
SRR31593884,RNA-Seq,300,10304863200,PRJNA1193316,SAMN45138264,6886729749,CHONGQING ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX26958725,Illumina NovaSeq 6000,PAIRED,PCR,TRANSCRIPTOMIC,Citrus reticulata,ILLUMINA,2024-12-04T00:00:00Z,GA15-2,SRP549176,2024-12-04T00:31:00Z,1.0,Plant,2022-10-15,,,27,biological replicate 2,China:Chongqing| China| Asia,,fruit peel| not collected| not collected| Citrus 5,not applicable,False,True,True,True,False
SRR31593885,RNA-Seq,300,9831063600,PRJNA1193316,SAMN45138263,6531012016,CHONGQING ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX26958724,Illumina NovaSeq 6000,PAIRED,PCR,TRANSCRIPTOMIC,Citrus reticulata,ILLUMINA,2024-12-04T00:00:00Z,GA15-1,SRP549176,2024-12-04T00:32:00Z,1.0,Plant,2022-10-15,,,27,biological replicate 1,China:Chongqing| China| Asia,,fruit peel| not collected| not collected| Citrus 4,not applicable,False,True,True,True,False
SRR31593886,RNA-Seq,300,10163341500,PRJNA1193316,SAMN45138286,6820175324,CHONGQING ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX26958723,Illumina NovaSeq 6000,PAIRED,PCR,TRANSCRIPTOMIC,Citrus reticulata,ILLUMINA,2024-12-04T00:00:00Z,ETH75-3,SRP549176,2024-12-04T00:31:00Z,1.0,Plant,2022-12-14,,,27,biological replicate 3,China:Chongqing| China| Asia,,fruit peel| not collected| not collected| Citrus 27,not applicable,False,True,True,True,False
